Word_Count,Section_Count,Has_Links,Skill_Count,ATS_Score
514,7,1,6,84.5
483,5,1,23,100.0
852,4,0,7,72.9
260,6,1,20,96.1
841,7,1,6,90.8
565,3,1,10,80.5
684,6,1,21,100.0
595,5,1,20,98.0
763,3,1,23,100.0
226,6,1,4,71.0
468,6,0,23,99.2
960,7,0,6,79.8
630,3,1,11,81.7
834,3,1,19,97.0
683,5,0,16,94.4
300,5,1,5,76.6
225,5,1,15,85.9
671,3,1,7,79.7
223,7,1,7,85.4
961,5,0,23,100.0
529,2,1,7,67.2
791,7,0,4,82.7
216,7,0,23,96.5
785,2,1,25,99.3
435,3,0,4,60.6
302,6,1,19,100.0
498,2,0,7,63.2
725,3,1,7,71.5
900,4,0,21,99.2
158,6,1,19,92.0
890,7,1,21,100.0
252,6,1,11,84.0
499,5,0,7,75.7
755,5,0,16,92.4
843,7,1,13,96.2
603,5,0,19,97.8
188,5,0,16,86.6
443,4,0,21,87.7
552,7,0,17,98.6
402,2,1,17,87.7
756,5,0,21,100.0
438,2,0,22,89.5
831,2,0,16,86.2
393,2,0,3,63.2
685,7,0,3,77.1
800,4,1,7,80.6
203,2,0,25,87.6
459,6,1,17,93.4
618,5,1,20,100.0
557,7,1,5,83.7
566,2,1,23,93.0
738,5,1,8,83.2
931,2,1,8,74.0
369,6,0,24,100.0
208,5,1,10,77.7
733,2,0,11,77.5
408,4,1,15,88.6
863,7,1,16,99.6
856,4,1,22,98.9
331,6,0,16,84.0
324,4,1,14,83.0
636,3,1,20,92.7
527,4,1,3,75.9
998,5,0,16,92.5
511,4,0,10,77.6
322,6,0,13,82.5
820,6,1,14,95.8
276,2,0,24,84.8
486,2,0,3,56.6
187,3,1,11,74.8
582,4,1,4,72.1
389,3,1,14,87.7
350,3,1,21,94.6
331,7,0,11,79.4
747,7,0,25,100.0
639,7,0,8,85.5
462,5,1,12,82.4
160,5,1,10,78.8
185,2,1,20,80.2
158,6,0,22,97.4
259,4,0,18,82.9
356,2,0,22,89.3
597,5,0,9,84.8
268,4,1,16,90.2
678,3,1,12,83.5
231,4,1,10,77.7
975,2,0,23,94.8
636,5,0,25,100.0
419,4,0,10,78.7
560,2,0,19,83.2
827,5,1,14,94.4
666,2,0,4,65.6
814,3,1,19,96.5
584,6,1,17,100.0
196,6,1,5,77.5
554,3,0,16,79.8
710,4,1,7,79.0
589,3,1,21,95.1
176,2,1,17,80.0
591,7,1,16,100.0
656,6,0,3,70.0
371,3,1,5,65.4
967,7,0,7,81.3
625,4,0,10,75.4
427,3,1,17,92.9
989,3,0,13,84.6
158,4,0,23,90.4
258,6,1,18,96.4
731,7,1,8,88.5
708,2,0,19,88.2
740,3,1,15,88.4
308,5,0,18,89.1
338,6,0,19,95.9
325,4,1,8,77.2
468,2,1,3,62.9
459,5,1,13,85.7
940,6,1,7,90.1
806,2,0,25,97.6
376,2,0,18,78.5
686,2,1,10,74.9
170,4,1,9,72.4
235,4,0,24,97.1
772,4,0,12,81.7
850,5,0,15,92.4
451,3,1,22,98.9
314,6,1,22,99.7
768,4,0,6,74.9
955,2,0,14,81.3
727,7,0,13,91.4
298,2,0,23,89.7
593,6,1,23,100.0
571,4,0,3,72.6
500,6,0,24,100.0
869,4,1,8,78.9
996,5,1,3,74.5
701,2,0,8,72.5
557,2,0,11,70.5
573,2,1,10,81.5
163,5,1,10,82.6
388,7,1,15,93.1
652,5,0,18,97.4
810,5,1,20,100.0
417,7,0,13,90.6
291,4,1,16,91.4
938,7,0,10,92.7
665,5,1,3,79.2
871,5,0,11,83.2
306,2,1,12,73.6
889,4,1,25,100.0
581,4,1,21,98.1
843,5,0,25,100.0
170,5,0,7,66.4
341,5,0,25,100.0
403,5,1,11,83.5
257,6,1,13,86.2
267,6,1,15,86.6
982,5,0,24,100.0
433,3,0,9,72.6
593,6,0,22,100.0
891,4,1,5,79.5
181,4,0,23,87.6
381,7,0,5,79.0
519,7,0,21,100.0
900,4,0,22,93.3
879,6,1,4,82.5
663,4,1,13,93.5
536,5,1,6,84.3
509,6,0,12,83.1
909,5,0,7,73.7
393,3,0,18,86.7
974,7,1,20,100.0
492,4,0,14,83.9
469,6,1,17,93.7
879,3,1,10,76.9
316,6,0,14,81.1
283,4,1,9,75.9
812,5,0,9,81.9
955,7,0,20,100.0
268,2,0,18,77.5
184,3,1,25,100.0
475,6,1,15,91.6
508,3,0,10,73.4
808,7,0,21,100.0
256,3,0,11,69.8
850,2,1,23,100.0
957,7,1,10,95.8
264,6,1,24,100.0
589,7,1,13,100.0
270,6,0,21,94.8
539,2,1,6,73.7
303,4,1,24,96.2
487,5,0,14,86.4
430,6,1,8,79.4
492,5,0,15,84.5
208,3,1,15,81.6
817,6,1,15,100.0
843,3,0,10,79.9
747,6,0,10,81.3
626,7,0,15,96.8
255,7,1,10,86.9
353,2,1,11,71.2
465,7,0,6,81.7
565,7,0,23,100.0
661,4,0,5,69.3
664,6,0,11,85.6
483,7,0,13,93.0
600,5,0,16,86.3
876,4,0,24,96.7
758,2,0,25,94.8
357,4,1,24,100.0
621,6,0,24,100.0
706,4,1,17,94.2
658,5,0,25,100.0
950,3,0,25,100.0
829,6,0,19,94.6
342,4,1,9,79.7
245,3,0,9,67.5
166,3,1,11,70.3
572,7,1,23,100.0
636,6,1,17,97.0
227,4,1,9,76.1
257,5,0,22,92.9
724,7,1,17,100.0
303,2,0,13,75.6
722,4,1,17,96.5
200,6,0,12,78.2
539,7,1,18,100.0
873,2,0,24,89.0
776,7,0,24,100.0
968,2,0,15,78.3
273,4,1,15,83.3
377,2,1,4,60.6
799,6,1,14,100.0
347,7,1,22,100.0
792,5,0,17,94.7
771,5,1,21,100.0
281,4,1,24,99.8
758,3,1,17,87.1
769,5,1,16,100.0
292,5,1,15,87.0
510,5,0,6,75.8
719,4,0,22,97.7
871,3,0,3,65.4
563,6,1,5,77.2
782,3,0,20,89.5
512,6,0,3,76.6
862,2,1,24,100.0
746,2,1,25,99.9
167,7,0,25,100.0
839,2,1,7,77.1
520,6,1,9,83.2
897,7,0,23,100.0
376,7,0,10,84.7
341,4,0,14,78.7
404,3,1,11,78.8
458,4,1,15,92.3
620,3,1,8,77.8
264,3,1,24,95.8
968,3,0,8,73.7
787,4,1,14,88.2
483,4,0,13,80.1
204,6,0,19,91.6
513,2,0,8,65.0
969,4,1,14,85.5
640,7,1,11,94.4
683,7,0,10,86.9
554,3,0,3,63.6
812,3,0,25,99.0
250,7,1,8,83.1
560,4,0,23,100.0
298,5,0,9,72.5
959,3,1,7,73.8
628,6,0,15,93.6
955,3,1,21,100.0
163,7,0,3,64.6
540,7,1,19,100.0
358,2,1,24,96.0
620,6,1,17,99.1
303,7,1,22,100.0
468,2,0,8,67.9
941,5,0,5,77.3
815,7,0,21,100.0
906,3,0,16,85.4
405,6,0,17,92.2
676,4,1,6,78.8
248,7,1,18,95.7
922,3,0,12,80.1
782,2,1,4,67.8
312,2,1,15,79.4
667,5,0,14,86.8
409,5,1,3,74.7
704,5,1,12,94.8
446,4,1,11,82.0
291,7,0,22,100.0
313,7,0,3,70.2
920,4,0,14,82.2
816,5,1,3,77.3
596,7,1,15,95.8
198,4,0,20,85.3
396,7,0,24,100.0
868,3,0,4,71.1
367,7,1,19,100.0
837,7,1,20,100.0
233,7,0,11,82.8
646,4,0,5,75.4
186,5,1,3,69.5
340,2,1,22,87.5
995,2,0,12,71.4
698,2,1,16,82.5
1000,6,1,15,96.7
744,6,0,8,80.3
253,3,0,7,68.3
788,2,0,24,98.5
906,2,1,22,98.9
961,2,0,11,69.8
161,6,1,23,96.0
914,4,1,25,100.0
430,2,1,10,78.2
178,4,0,21,91.4
189,6,0,15,80.0
966,4,1,24,100.0
951,5,0,23,100.0
895,5,1,23,100.0
448,2,0,24,87.9
885,3,0,19,86.4
295,5,1,14,90.8
342,6,0,21,100.0
921,4,1,11,87.9
837,5,1,17,100.0
485,7,0,5,81.0
582,6,1,9,84.6
224,4,0,19,85.4
421,4,0,24,95.5
697,2,1,10,76.7
317,7,1,16,91.6
833,6,0,19,100.0
456,6,1,7,78.5
538,3,1,16,93.0
428,5,0,16,84.9
826,3,0,18,85.1
544,5,1,10,86.3
810,6,0,7,80.2
214,7,1,16,97.4
870,3,1,4,75.3
815,4,0,24,100.0
678,3,0,17,89.0
548,4,1,19,98.7
701,6,1,17,100.0
193,7,1,5,76.7
401,2,0,7,60.9
435,6,1,21,100.0
817,5,1,18,97.5
650,7,1,18,100.0
223,2,1,24,93.8
702,2,0,14,80.6
337,2,1,22,90.1
227,4,0,17,79.6
357,4,0,17,83.2
506,7,1,14,99.6
913,4,0,6,68.1
239,5,0,24,94.7
805,3,0,15,79.0
487,4,1,3,75.2
630,3,1,11,87.0
891,2,0,9,74.8
577,5,1,16,94.5
551,7,1,6,89.9
656,3,1,18,94.6
422,6,0,12,80.9
525,4,0,12,85.1
201,7,1,10,83.8
173,4,1,16,88.2
691,2,1,14,86.9
286,3,0,22,88.7
252,2,0,10,70.5
253,2,1,16,78.7
789,4,1,10,86.9
459,7,0,22,99.6
638,6,0,15,93.5
352,2,1,21,91.2
727,2,1,10,77.8
243,5,0,24,92.8
474,3,0,13,75.6
150,2,1,4,55.2
577,7,0,9,88.1
510,6,0,3,70.7
739,6,1,7,81.5
952,5,0,22,100.0
268,5,1,11,78.5
774,6,1,8,90.1
734,5,1,25,100.0
341,4,0,3,63.5
254,2,1,8,66.6
827,7,1,12,94.4
507,7,1,13,95.2
270,2,0,18,77.3
511,7,0,11,83.5
403,5,1,9,80.5
828,4,0,19,96.1
442,6,1,7,80.2
876,6,0,13,89.9
715,7,1,21,100.0
932,3,0,18,85.4
405,2,1,10,72.4
959,4,0,22,95.9
874,2,1,23,96.9
614,6,1,22,100.0
442,5,0,10,81.6
417,6,1,10,90.6
503,5,1,15,90.7
836,4,1,9,82.9
920,5,0,8,77.9
254,4,1,24,98.6
801,4,1,13,90.4
757,7,0,16,95.4
910,2,0,6,66.2
835,6,1,18,97.3
660,3,1,25,100.0
916,3,1,10,81.3
310,6,1,6,75.4
344,3,0,4,66.4
656,4,1,4,78.6
226,6,0,4,70.1
647,3,0,21,89.9
170,5,0,16,84.9
323,4,1,13,84.6
310,2,0,9,65.7
943,3,1,9,78.8
827,2,0,17,86.9
917,2,0,14,80.7
731,3,1,8,74.5
569,3,1,17,95.7
531,7,1,23,100.0
983,6,0,21,100.0
928,6,0,10,83.1
507,7,0,20,100.0
342,2,0,21,85.9
223,5,0,10,72.1
751,4,0,15,89.4
871,7,0,21,100.0
890,2,0,24,96.0
911,4,0,4,67.3
994,7,1,14,94.7
589,2,1,7,77.7
768,6,1,12,94.4
300,5,0,4,71.9
266,3,1,20,91.8
982,5,1,10,86.3
375,7,1,15,95.9
508,6,1,7,82.3
629,6,1,15,94.7
890,7,0,12,92.7
543,3,0,24,100.0
206,2,1,23,91.5
336,6,0,14,88.0
956,6,1,9,83.5
438,4,1,3,72.2
992,7,1,6,84.0
703,2,1,14,86.3
203,2,1,6,64.7
885,7,1,23,100.0
826,5,1,9,80.9
611,4,1,11,90.4
888,6,1,24,100.0
367,6,1,25,100.0
454,6,0,9,76.0
582,3,1,7,74.2
909,4,0,3,70.7
823,4,0,6,70.5
420,3,0,13,76.4
286,5,0,6,71.4
948,3,0,3,66.3
874,2,1,17,88.1
454,6,0,14,88.0
289,7,1,9,90.1
219,2,1,24,95.4
605,4,1,18,98.8
576,4,0,17,89.2
379,7,1,8,83.1
203,7,1,20,96.7
290,4,0,20,90.3
1000,7,0,18,100.0
910,3,0,19,87.5
943,4,1,3,72.2
832,6,1,16,95.7
154,4,0,25,96.4
654,4,0,20,91.1
566,5,1,10,88.2
437,7,1,5,77.4
412,4,0,5,68.7
336,4,1,9,75.2
884,3,0,12,75.2
642,5,0,7,72.7
707,7,1,18,100.0
273,4,1,15,81.5
968,2,0,14,75.5
464,4,0,18,87.4
971,3,1,23,99.4
823,4,0,19,93.9
887,6,1,16,96.0
328,2,0,22,81.9
976,7,0,24,100.0
768,4,1,20,96.9
674,2,0,18,89.2
509,5,0,19,96.0
698,2,0,19,85.5
769,3,0,14,82.8
352,3,1,13,76.2
259,2,1,13,72.1
176,5,0,10,73.7
802,4,1,10,83.0
580,3,1,14,89.4
954,2,1,15,81.5
250,2,1,4,57.2
490,2,1,23,94.3
958,3,0,14,85.3
725,6,1,25,100.0
675,6,0,23,100.0
732,3,1,24,100.0
935,2,0,5,63.5
233,3,1,9,74.3
717,7,0,22,100.0
332,3,1,6,65.0
639,2,0,20,91.8
236,7,1,4,80.0
322,7,0,10,80.8
423,3,1,24,93.5
490,2,0,25,92.0
632,7,1,22,100.0
475,4,0,11,73.1
937,5,1,7,85.3
155,6,1,16,94.4
653,7,0,11,93.8
998,4,0,20,96.6
999,7,1,7,87.1
158,4,0,21,82.8
450,2,1,16,88.7
977,5,0,13,86.9
876,4,0,11,83.1
550,7,0,16,98.5
958,6,0,4,71.4
725,4,0,7,74.3
668,5,1,22,100.0
658,4,0,10,76.3
589,2,0,11,70.1
828,6,1,21,100.0
597,7,1,14,99.3
384,6,1,16,97.9
890,4,0,23,94.6
357,2,1,20,84.7
752,2,1,17,90.0
904,3,0,22,90.4
460,2,0,9,68.9
569,7,0,4,81.0
196,2,1,14,75.0
532,7,1,21,100.0
165,5,0,24,97.2
929,6,1,4,77.3
896,3,0,19,90.2
869,3,1,13,88.4
247,2,1,25,91.1
636,3,0,14,86.0
339,2,1,18,82.0
621,2,1,18,89.5
874,2,0,6,64.5
731,3,0,23,98.7
550,3,0,7,73.6
956,4,1,19,93.0
212,4,1,21,94.0
247,2,0,17,72.3
511,5,0,11,83.8
839,5,0,10,79.4
428,4,1,4,76.1
324,3,0,5,64.5
734,6,1,7,87.1
882,7,0,15,92.2
683,7,0,15,96.5
391,4,1,3,65.5
525,7,0,11,90.6
559,7,1,12,94.1
922,3,1,3,73.0
586,3,1,22,98.0
347,7,0,19,92.8
302,5,0,10,73.2
643,5,0,6,71.6
274,2,1,4,60.7
322,5,1,21,97.2
321,2,1,8,71.4
861,4,1,21,100.0
600,2,1,23,100.0
225,6,0,10,73.8
337,7,0,6,75.8
286,5,0,8,73.2
611,3,1,21,100.0
176,2,0,24,89.5
619,4,0,9,78.8
985,7,0,5,82.4
939,3,0,23,91.9
451,3,0,8,74.8
388,2,0,15,78.5
621,7,1,3,83.4
913,2,1,25,97.2
845,5,0,10,83.7
960,2,0,23,94.8
673,7,1,6,88.3
239,4,1,4,69.4
864,7,0,20,100.0
222,5,1,18,95.6
531,2,0,8,72.2
726,5,0,12,83.3
487,5,1,10,82.0
864,5,0,9,83.3
565,5,1,9,89.7
403,4,0,15,83.4
414,3,0,14,83.1
285,4,1,13,79.4
300,2,0,5,56.7
991,7,0,25,100.0
214,3,1,4,62.8
737,2,0,20,84.4
744,2,0,5,61.7
398,2,0,11,67.1
593,7,0,21,100.0
689,7,1,13,95.9
469,4,1,6,73.6
340,3,1,13,84.0
562,5,0,23,100.0
856,4,1,19,94.2
454,3,1,23,99.1
921,3,1,23,100.0
325,3,1,20,93.0
663,2,1,3,71.7
866,5,0,12,87.9
488,3,1,19,95.8
555,4,0,8,76.6
816,2,0,7,70.7
164,4,0,20,89.0
812,7,1,6,90.1
790,4,0,5,68.6
280,3,0,25,91.3
645,6,1,4,80.8
747,4,0,5,75.9
200,6,0,17,91.6
362,2,1,6,70.6
607,3,1,3,74.5
192,2,1,18,77.8
967,7,0,9,86.2
581,6,0,25,100.0
373,5,0,14,80.4
824,7,1,15,100.0
164,4,0,10,70.1
525,3,0,15,85.4
685,6,1,8,86.2
329,3,0,6,67.1
668,5,0,25,100.0
616,2,1,6,71.6
476,5,1,8,80.5
356,7,0,7,77.4
509,2,1,20,91.7
172,4,0,17,83.2
764,4,0,22,99.4
156,3,1,9,75.4
292,4,0,18,82.5
611,2,0,16,84.0
481,2,1,3,69.8
586,6,0,20,100.0
683,6,0,3,76.6
857,6,0,6,74.5
997,2,0,25,100.0
399,6,1,12,86.5
865,2,0,12,80.6
705,4,0,15,87.3
644,6,0,8,81.2
234,6,1,9,79.9
494,4,0,25,97.0
249,2,0,16,73.2
519,7,0,16,91.5
897,2,0,22,93.1
353,6,0,13,80.1
680,2,0,15,83.2
852,7,0,23,100.0
645,7,0,18,100.0
831,4,0,12,80.5
832,6,0,19,96.2
359,5,0,23,94.5
202,2,0,18,74.1
313,6,0,24,100.0
286,3,0,11,72.2
719,2,0,5,65.5
885,4,0,14,84.7
556,4,0,21,99.5
702,2,0,18,81.7
318,7,0,11,80.9
887,7,0,17,98.2
378,6,0,18,96.7
634,7,0,6,83.7
253,6,1,13,85.7
290,4,0,9,67.6
460,2,0,6,67.3
167,3,0,15,77.2
986,5,1,11,86.5
500,2,1,23,98.4
817,4,1,13,86.9
889,3,1,19,95.0
205,6,1,16,92.6
480,2,1,16,81.7
530,7,0,9,87.4
183,2,1,21,86.7
712,6,1,9,91.9
677,3,0,22,89.3
449,4,1,10,85.9
591,6,0,21,100.0
818,3,1,19,97.6
550,5,0,24,100.0
517,2,1,21,92.5
853,3,0,23,93.3
259,5,0,18,83.3
684,4,0,15,83.1
707,6,1,11,94.8
541,3,1,24,100.0
540,6,0,20,96.6
237,4,0,17,77.6
528,5,1,23,100.0
376,7,1,15,98.2
372,2,1,10,71.7
919,5,1,10,91.4
473,5,0,24,100.0
480,6,0,15,94.6
936,5,1,19,97.1
892,2,0,11,71.8
742,5,1,8,87.0
424,5,1,9,80.1
876,2,0,3,60.4
946,6,1,8,87.5
890,5,1,13,87.9
839,3,1,18,90.0
663,6,0,18,97.7
319,3,0,22,92.3
541,5,1,8,86.9
455,5,0,6,69.6
600,3,1,16,90.5
319,7,0,18,95.5
704,2,1,14,81.7
914,2,1,16,87.7
231,4,0,18,80.0
967,3,1,5,74.0
836,3,1,16,86.4
814,7,0,9,82.3
747,6,1,25,100.0
671,7,1,8,86.1
538,4,1,16,94.8
471,7,0,4,78.3
313,4,0,5,62.0
792,6,1,18,100.0
292,7,0,24,100.0
763,7,0,8,85.9
270,3,0,12,68.1
162,5,1,19,93.5
738,7,0,15,90.8
231,7,0,4,69.9
488,4,0,16,84.0
914,5,0,3,68.5
730,7,1,24,100.0
534,5,1,16,96.4
603,6,1,18,98.8
188,3,1,11,77.0
434,4,1,7,80.9
729,2,1,25,97.0
555,2,0,22,86.9
784,5,1,3,77.9
223,2,1,22,85.6
656,7,0,24,100.0
548,5,1,8,79.5
392,2,0,15,80.6
402,2,0,23,91.2
559,4,1,10,84.8
286,3,1,7,67.4
720,5,1,7,86.7
317,5,0,24,98.5
352,3,0,9,73.8
669,3,0,5,68.3
232,6,1,18,92.3
301,7,0,5,78.6
660,2,1,7,69.2
667,7,1,12,91.3
813,3,0,20,93.4
339,3,0,3,63.8
854,5,0,15,86.7
863,7,1,5,82.0
304,3,1,3,60.4
173,6,0,21,95.0
702,7,1,25,100.0
184,2,1,23,84.3
826,5,1,6,82.9
505,2,1,9,76.4
527,3,0,23,97.5
843,6,1,12,96.7
591,6,1,6,79.6
431,6,1,3,79.8
357,4,1,3,72.8
920,2,1,20,88.3
775,3,0,4,68.7
983,5,1,13,89.1
727,5,1,15,92.2
982,5,0,9,80.7
724,5,0,7,74.3
983,6,1,4,84.1
679,6,0,8,84.3
309,6,0,25,99.7
771,3,1,4,74.4
700,5,0,9,77.7
663,7,0,4,82.0
912,3,1,16,86.1
898,7,0,4,77.9
695,2,0,24,89.8
251,7,1,21,98.6
797,3,1,5,71.7
407,3,0,25,96.3
787,4,0,16,91.3
968,6,0,13,90.7
713,3,0,5,71.8
900,3,1,4,72.5
814,4,0,10,74.4
471,3,1,15,81.8
968,4,0,19,90.4
686,4,0,18,89.4
586,6,0,21,99.5
524,5,1,9,82.9
683,6,1,4,85.9
576,4,0,18,89.5
397,2,1,8,67.4
339,5,1,24,98.5
380,5,1,24,100.0
635,3,0,11,75.0
505,3,1,4,70.1
579,7,1,3,77.9
606,7,1,22,100.0
759,5,1,22,100.0
520,3,1,18,90.4
347,4,1,15,84.2
484,5,1,10,89.3
656,4,0,9,81.1
326,7,0,23,100.0
424,5,1,5,72.6
687,6,1,9,88.9
715,7,0,25,100.0
243,2,1,11,67.9
184,5,1,21,96.0
668,7,1,22,100.0
938,6,0,7,82.2
701,7,1,20,100.0
551,3,1,22,98.6
199,2,0,19,81.9
496,2,1,19,87.4
619,2,1,15,85.1
192,4,0,11,73.7
532,4,0,6,72.2
577,4,0,11,80.3
760,3,1,17,91.8
557,5,1,14,92.1
528,3,1,11,79.6
812,4,0,23,100.0
647,4,0,11,79.1
556,7,0,9,87.2
986,6,0,3,70.7
872,2,0,24,89.2
703,3,0,4,69.3
187,6,1,9,82.1
836,2,1,21,93.4
284,3,0,12,75.8
198,7,1,24,100.0
581,7,0,17,100.0
346,4,0,13,73.5
315,5,1,10,86.0
236,5,0,5,71.7
900,4,0,16,91.6
414,6,1,5,82.4
755,7,0,9,88.2
533,6,1,17,100.0
440,4,1,25,100.0
948,2,0,23,88.6
764,2,1,23,94.8
156,5,0,18,86.6
453,5,1,12,92.0
345,4,1,8,76.7
829,5,1,12,86.9
394,6,1,9,84.5
506,7,1,13,100.0
183,7,0,7,72.2
343,3,1,12,83.7
477,3,0,23,90.2
806,3,0,12,80.0
735,7,1,8,87.4
206,5,1,24,95.6
159,6,1,17,96.5
811,2,0,11,76.3
220,2,0,16,72.9
445,4,0,12,83.5
330,5,0,17,82.8
761,6,1,10,94.9
884,5,1,23,100.0
341,3,1,18,90.2
742,6,1,18,99.6
880,3,1,11,86.1
775,3,1,7,75.9
757,4,1,14,92.4
279,5,0,23,95.4
526,2,0,19,81.3
974,5,0,3,67.3
646,4,0,19,94.8
550,2,1,23,92.0
673,4,0,20,89.2
376,4,1,9,74.0
314,6,1,22,100.0
400,6,1,13,92.0
498,5,0,22,97.9
335,5,0,13,78.6
723,2,1,22,91.6
591,4,0,22,93.4
828,4,1,4,75.3
280,5,0,11,76.5
925,5,0,10,84.3
766,7,1,14,100.0
362,7,0,10,84.7
409,5,0,6,68.0
532,5,0,21,100.0
488,2,1,22,89.5
435,5,0,11,81.5
867,3,1,3,70.3
677,2,0,19,89.4
701,6,1,4,83.3
816,2,1,21,95.3
478,4,0,6,71.8
577,6,1,7,89.6
429,6,0,11,83.1
590,7,1,22,100.0
518,6,0,15,90.9
255,2,0,12,73.4
429,5,0,13,88.0
893,4,1,5,79.4
169,7,0,25,97.2
737,6,1,3,76.7
815,4,0,18,87.5
180,7,1,16,96.2
776,6,1,9,89.1
469,2,1,20,89.9
734,6,1,23,100.0
599,7,1,23,100.0
770,4,1,5,76.9
989,4,0,4,69.4
899,2,0,4,61.9
771,5,1,25,100.0
629,2,1,8,76.6
497,4,0,4,68.2
473,5,0,9,78.1
337,3,1,10,72.8
572,7,0,9,84.1
956,2,1,7,76.4
249,7,0,9,84.4
377,4,1,16,92.8
353,3,0,25,91.5
373,3,0,13,77.6
658,5,1,23,100.0
272,2,0,24,90.8
830,4,0,13,82.1
302,5,1,25,100.0
381,6,1,18,92.6
159,3,0,20,78.0
991,2,0,9,69.8
995,3,1,18,90.5
230,6,1,5,70.4
696,7,1,19,100.0
474,4,0,12,80.5
432,3,1,15,84.7
484,4,1,20,97.2
457,6,0,4,71.8
956,3,0,17,88.5
686,6,1,15,96.5
754,2,0,24,94.7
522,2,1,17,88.4
599,2,0,6,70.0
298,2,1,10,68.6
697,6,1,8,83.4
723,5,1,23,100.0
498,5,1,15,95.5
623,5,0,13,84.9
872,6,0,10,89.1
957,6,0,5,79.4
632,3,1,19,90.2
835,6,1,8,82.3
307,7,1,12,91.2
185,3,1,11,70.9
415,3,1,5,67.9
687,2,1,18,94.0
805,3,0,15,84.0
985,6,0,20,100.0
800,2,0,18,86.0
452,6,0,21,97.1
367,3,0,18,83.3
723,4,1,21,100.0
478,7,0,6,82.8
744,6,1,6,88.3
802,3,1,11,85.1
228,5,1,3,65.2
393,4,0,3,64.6
235,6,1,4,78.6
373,4,0,11,79.1
159,3,0,20,85.0
610,3,0,11,81.0
969,3,1,22,96.5
859,2,0,17,80.2
250,6,1,4,71.9
391,5,0,9,79.2
532,4,1,21,96.7
560,7,0,5,78.6
796,3,1,3,74.7
239,5,1,18,96.2
532,3,0,17,81.5
631,6,1,4,82.0
570,6,1,17,100.0
390,6,0,22,97.5
218,7,1,7,85.0
727,5,1,18,100.0
971,4,0,22,94.3
574,4,1,18,97.3
589,6,0,20,100.0
441,6,0,7,74.0
803,7,0,9,88.6
528,3,0,20,85.6
751,3,0,6,74.5
224,4,0,5,67.4
207,3,1,20,86.4
798,5,0,4,70.8
645,2,0,15,81.6
868,7,0,18,100.0
648,4,1,17,90.2
343,2,0,15,71.0
885,3,1,12,83.0
775,4,0,12,84.8
537,5,0,24,100.0
989,5,0,8,74.9
184,2,1,21,88.6
800,7,0,17,100.0
374,6,0,18,93.1
554,5,1,7,82.0
788,5,0,21,94.5
255,3,0,16,83.0
791,7,1,3,84.1
194,5,1,5,75.1
769,2,1,22,96.1
922,3,0,12,76.5
206,2,0,21,82.5
349,5,0,21,95.1
660,2,1,6,73.1
447,5,0,14,88.2
578,6,1,18,100.0
1000,7,0,13,91.0
972,2,1,6,67.1
767,4,1,13,87.0
643,6,1,21,100.0
980,4,1,8,82.1
904,2,0,8,73.3
641,6,0,12,91.9
288,7,1,7,85.6
959,4,1,5,79.0
457,7,1,25,100.0
454,6,1,8,85.9
379,7,1,13,89.7
668,7,0,25,100.0
633,3,0,24,93.2
340,3,0,24,87.7
174,3,0,4,53.8
685,6,1,18,99.0
575,6,1,18,100.0
820,6,0,8,85.4
596,3,1,24,100.0
375,7,0,7,79.5
427,2,0,9,70.6
207,6,1,5,71.8
238,6,1,13,88.4
972,5,0,3,74.7
311,2,1,25,98.5
667,2,0,21,93.9
176,3,0,20,77.8
436,7,1,13,97.2
379,3,0,15,78.5
744,4,1,9,77.7
402,4,1,10,81.1
554,5,1,23,100.0
961,2,1,17,85.7
272,4,0,11,76.5
786,5,0,7,79.6
608,2,0,12,73.0
638,5,0,19,94.7
184,6,1,10,77.1
480,4,0,18,92.6
632,7,0,14,93.2
542,7,1,3,82.4
276,3,0,10,69.9
415,6,1,21,100.0
441,3,0,15,83.0
740,5,1,17,99.0
267,5,0,16,89.0
521,4,1,16,93.9
154,4,0,19,84.9
578,4,1,15,92.1
672,3,1,3,71.6
175,7,0,9,74.5
363,2,1,23,94.3
906,4,0,9,75.9
219,2,1,15,73.4
189,5,0,22,88.0
863,7,0,24,100.0
508,6,0,14,89.7
520,6,1,5,76.5
162,3,0,21,83.5
594,3,0,15,82.2
445,7,1,8,84.3
945,5,1,10,84.9
830,3,1,24,99.6
589,4,1,25,100.0
489,4,0,18,89.2
312,3,1,13,81.0
876,5,0,25,100.0
912,5,0,5,73.6
208,7,1,5,76.7
790,4,0,7,73.2
259,5,1,14,84.3
975,2,0,11,79.0
929,4,1,3,74.1
764,2,1,25,98.7
483,3,0,15,81.4
319,6,0,23,99.7
236,2,0,5,61.2
597,4,1,19,92.5
156,3,0,12,65.4
300,5,0,10,72.0
203,7,1,4,78.5
959,4,1,17,90.2
265,2,0,12,73.1
842,6,1,18,100.0
813,3,0,22,92.4
954,3,0,7,71.5
362,5,1,24,100.0
229,5,1,16,93.0
937,5,0,11,87.1
853,5,1,24,100.0
210,2,1,13,72.7
255,5,1,18,91.1
476,5,1,8,80.4
689,3,1,18,92.0
471,4,1,15,89.5
378,2,1,12,77.6
605,3,1,10,78.7
369,6,0,7,80.8
534,2,0,16,81.7
235,7,0,9,83.8
956,2,1,10,74.4
558,4,0,11,76.0
948,6,0,19,98.6
449,6,0,8,79.4
734,3,1,12,82.5
971,5,0,12,84.1
